id,name,image,image_path
49206,RSA Jayasekera,false,default
50241,AN Ranasinghe,/db/PICTURES/CMS/141800/141831.1.jpg,50241
50250,JR Ratnayeke,false,default
50844,S Wettimuny,/db/PICTURES/CMS/14400/14468.player.jpg,50844
50835,B Warnapura,false,default
50244,A Ranatunga,/db/PICTURES/CMS/304900/304909.jpg,50244
49629,LRD Mendis,/db/PICTURES/CMS/304900/304908.jpg,49629
49623,RS Madugalle,/db/PICTURES/CMS/304900/304907.jpg,49623
49487,LWS Kaluperuma,false,default
49097,HM Goonatilleke,false,default
48470,RL Dias,/db/PICTURES/CMS/304900/304910.jpg,48470
48458,GRA de Silva,false,default
48454,DS de Silva,false,default
48447,ALF de Mel,/db/PICTURES/CMS/62300/62374.jpg,48447
