id,name,image,image_path
402992,Shuvagata Hom,/db/PICTURES/CMS/329400/329407.1.jpg,402992
56154,Shamsur Rahman,/db/PICTURES/CMS/303100/303158.jpg,56154
511532,Al-Amin Hossain,/db/PICTURES/CMS/302900/302973.jpg,511532
228349,Marshall Ayub,/db/PICTURES/CMS/302900/302998.jpg,228349
56167,Ziaur Rahman,/db/PICTURES/CMS/149800/149862.jpg,56167
373696,Mominul Haque,/db/PICTURES/CMS/303100/303146.jpg,373696
380354,Anamul Haque,/db/PICTURES/CMS/302900/302976.jpg,380354
373439,Abul Hasan,/db/PICTURES/CMS/302900/302969.jpg,373439
444135,Sohag Gazi,/db/PICTURES/CMS/303100/303159.jpg,444135
56059,Nazimuddin,/db/PICTURES/CMS/303200/303240.jpg,56059
56138,Sohrawordi Shuvo,/db/PICTURES/CMS/128600/128613.1.jpg,56138
300618,Nasir Hossain,/db/PICTURES/CMS/202900/202961.1.jpg,300618
55883,Elias Sunny,/db/PICTURES/CMS/302900/302982.jpg,55883
227455,Robiul Islam,/db/PICTURES/CMS/303200/303246.jpg,227455
55944,Jahurul Islam,/db/PICTURES/CMS/202800/202857.1.jpg,55944
288305,Shafiul Islam,/db/PICTURES/CMS/263500/263591.jpg,288305
300619,Rubel Hossain,/db/PICTURES/CMS/263500/263594.jpg,300619
56025,Mahmudullah,/db/PICTURES/CMS/263500/263581.jpg,56025
56093,Raqibul Hasan,/db/PICTURES/CMS/128600/128608.1.jpg,56093
280734,Imrul Kayes,/db/PICTURES/CMS/263500/263597.jpg,280734
56032,Mahbubul Alam,/db/PICTURES/CMS/302900/302996.jpg,56032
56054,Naeem Islam,/db/PICTURES/CMS/308100/308137.1.jpg,56054
56194,Tamim Iqbal,/db/PICTURES/CMS/303100/303166.jpg,56194
227454,Sajedul Islam,/db/PICTURES/CMS/303100/303153.jpg,227454
55946,Junaid Siddique,/db/PICTURES/CMS/202900/202933.1.jpg,55946
56031,Mehrab Hossain jnr,/db/PICTURES/CMS/67400/67464.1.jpg,56031
56143,Shakib Al Hasan,/db/PICTURES/CMS/303100/303157.jpg,56143
56283,Abdur Razzak,/db/PICTURES/CMS/202800/202853.1.jpg,56283
56160,Syed Rasel,/db/PICTURES/CMS/303100/303163.jpg,56160
56153,Shahriar Nafees,/db/PICTURES/CMS/303100/303156.jpg,56153
56149,Shahadat Hossain,/db/PICTURES/CMS/202900/202945.1.jpg,56149
56029,Mushfiqur Rahim,/db/PICTURES/CMS/303100/303148.jpg,56029
56056,Nazmul Hossain,/db/PICTURES/CMS/202800/202861.1.jpg,56056
56266,Aftab Ahmed,/db/PICTURES/CMS/202800/202855.1.jpg,56266
56064,Nafees Iqbal,/db/PICTURES/CMS/317500/317559.1.jpg,56064
56188,Tareq Aziz,/db/PICTURES/CMS/303100/303168.jpg,56188
55889,Faisal Hossain,/db/PICTURES/CMS/302900/302984.jpg,55889
55991,Manjural Islam Rana,/db/PICTURES/CMS/50000/50088.player.jpg,55991
55882,Enamul Haque jnr,/db/PICTURES/CMS/206100/206105.1.jpg,55882
56074,Rajin Saleh,/db/PICTURES/CMS/303200/303244.jpg,56074
56235,Anwar Hossain Monir,/db/PICTURES/CMS/302900/302977.jpg,56235
55982,Mohammad Salim,/db/PICTURES/DB/022000/009655.jpg,55982
56255,Anwar Hossain,/db/PICTURES/DB/102001/030671.player.jpg,56255
56077,Rafiqul Islam,false,default
56186,Tushar Imran,/db/PICTURES/CMS/303100/303170.jpg,56186
56176,Tapash Baisya,/db/PICTURES/CMS/303100/303167.jpg,56176
56251,Alok Kapali,/db/PICTURES/CMS/202800/202849.1.jpg,56251
56180,Talha Jubair,/db/PICTURES/CMS/303100/303165.jpg,56180
55915,Hannan Sarkar,/db/PICTURES/CMS/302900/302987.jpg,55915
55880,Ehsanul Haque,/db/PICTURES/CMS/302900/302980.jpg,55880
56249,Alamgir Kabir,/db/PICTURES/CMS/302900/302972.jpg,56249
55887,Fahim Muntasir,/db/PICTURES/CMS/302900/302983.jpg,55887
56107,Sanwar Hossain,/db/PICTURES/CMS/303100/303154.jpg,56107
56007,Mashrafe Mortaza,/db/PICTURES/CMS/302900/302999.jpg,56007
55952,Khaled Mahmud,/db/PICTURES/CMS/302900/302993.jpg,55952
55988,Mohammad Ashraful,/db/PICTURES/CMS/303100/303143.jpg,55988
55878,Enamul Haque,/db/PICTURES/CMS/128400/128487.1.jpg,55878
55976,Mushfiqur Rahman,/db/PICTURES/CMS/303200/303239.jpg,55976
55986,Mohammad Sharif,/db/PICTURES/CMS/305700/305740.1.jpg,55986
55968,Manjural Islam,false,default
55935,Javed Omar,/db/PICTURES/CMS/302900/302990.jpg,55935
56104,Shahriar Hossain,/db/PICTURES/CMS/193900/193973.1.jpg,56104
56068,Ranjan Das,/db/PICTURES/DB/032001/023743.jpg,56068
56035,Naimur Rahman,/db/PICTURES/DB/032001/023735.jpg,56035
55973,Mohammad Rafique,/db/PICTURES/CMS/303100/303145.jpg,55973
55970,Mehrab Hossain,/db/PICTURES/CMS/303100/303142.jpg,55970
55954,Khaled Mashud,/db/PICTURES/CMS/302900/302994.jpg,55954
55909,Hasibul Hossain,/db/PICTURES/DB/032001/023751.jpg,55909
55906,Habibul Bashar,/db/PICTURES/CMS/302900/302986.jpg,55906
56224,Aminul Islam,/db/PICTURES/CMS/302900/302974.jpg,56224
56219,Al Sahariar,/db/PICTURES/CMS/60300/60309.1.jpg,56219
56221,Akram Khan,/db/PICTURES/CMS/302900/302970.jpg,56221
